created_at,text,retweet_count,favorite_count,user_screen_name,user_followers_count,user_verified,text_processed
2021-03-27 09:31:55,"@RaviSinghKA The problem here is the discriminatory Citizenship Amendment Act #CAA and the upcoming nationwide National Register of Citizens #NRC which will render millions stateless.

Those who stand with #FarmersProtest must stand with the #Rohingyas and against #CAA_NRC.",2,18,guneet_malik,1736,False,"The problem here is the discriminatory Citizenship Amendment Act and the upcoming nationwide National Register of Citizens which will render millions stateless Those who stand with must stand with the and against NRC"
2021-03-27 09:28:09,"Law without justice is a wound without a cure.

Take back these unjust Laws.

✊🏽#FarmersProtest

 09:28:09",2,1,DigitalKisanBot,2329,False,"Law without justice is a wound without a cure Take back these unjust Laws "
2021-03-27 09:27:58,"@DevThak11949878 @Raminderbirsin4 @Prabhjo45866124 @kingkong20207 @Jaspree76736005 @Krishna1381998 @Kisanektamorcha Yes hai kush aisa haal hai un states ke kissano ka bus hum apne sath je nahein hone Denge.
#NoVoteTo_LiarModi
#FarmersProtest
Repeal Farm laws
If you support Indian Farmers, Please use daily # given by @Kisanektamorcha with your tweets retweets quote tweets reply to someone ever https://t.co/eP8NeQwFmU",4,4,Monika09213292,543,False,"Yes hai kush aisa haal hai un states ke kissano ka bus hum apne sath je nahein hone Denge  LiarModiRepeal Farm lawsIf you support Indian Farmers Please use daily given by with your tweets retweets quote tweets reply to someone ever"
2021-03-27 09:27:37,@ReallySwara You helped #FarmersProtest.... Its your duty to go to myanmar and support protestor...... Fulfill your duties...,2,5,jatanthakkar,183,False,You helped Its your duty to go to myanmar and support protestor Fulfill your duties
2021-03-27 09:27:22,"This is ur personal matter 
Don’t make it national
#FarmersProtest https://t.co/by6FykpF3J",2,4,mohn_bishnoi,416,False,"This is ur personal matter Dont make it national"
2021-03-27 09:26:59,"Small steps bug changes, every unique idea matters
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/wRxsnkumWx",3,2,NaveeKaur,103,False,"Small steps bug changes every unique idea matters LiarModi "
2021-03-27 09:20:04,"No farmers No food
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/K7cJdICjT0",1,1,Babanjot2,30,False,"No farmers No food LiarModi "
2021-03-27 09:20:00,"Best one so far
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/SoqDk8R5FN",3,5,NaveeKaur,103,False,"Best one so far LiarModi "
2021-03-27 09:18:11,"#NoVoteTo_LiarModi
#FarmersProtest
#CancelNewAntiLabourActs
#KisaanMazdoorEktaZindabaad
#LongLiveTheRevolution

Fight for rights before 1947 was revolution
But after 1947 revolution becomes anti national
Sarkaar to sarkaar hai bas goron  ki gai hai aur kaale brown ki aayi hai",1,2,SatinderSahota8,163,False,"LiarModiFight for rights before 1947 was revolutionBut after 1947 revolution becomes anti nationalSarkaar to sarkaar hai bas goron ki gai hai aur kaale brown ki aayi hai"
2021-03-27 09:17:51,"Save the Indian farmers
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/LX5tPkzCvp",5,4,Babanjot2,30,False,"Save the Indian farmers LiarModi "
2021-03-27 09:15:25,"Like Trump 'The idiot', Modi 'The gappi'
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/OI8RsExQ4Z",6,7,NaveeKaur,103,False,"Like Trump The idiot Modi The gappi LiarModi "
2021-03-27 09:14:04,"Shame on Modi Government
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/Lri2ZZW2yA",1,2,amannahel,374,False,"Shame on Modi Government LiarModi "
2021-03-27 09:13:25,"If you here to support farmer protest
Tweet and retweet
with trending hashtags

#NoVoteTo_LiarModi #LieLikeModi #FarmersProtest",13,6,punjabisath1,19153,False,"If you here to support farmer protestTweet and retweetwith trending hashtags LiarModi"
2021-03-27 09:13:19,"There is something going on with #farming world wide.

1. Farms across the world face a shut down

2. While it is said we need to solve the food shortage as world population grows.

3. Meanwhile #BillGates bought up lots of farm land

#FarmersProtest

Share https://t.co/6XBnbdUxCD",4,2,Dwalingen,5457,False,"There is something going on with world wide 1 Farms across the world face a shut down2 While it is said we need to solve the food shortage as world population grows 3 Meanwhile bought up lots of farm landShare"
2021-03-27 09:10:48,"@Amuu213 @Anu_Kaur11 Its beautiful
#NoVoteTo_LiarModi 
#FarmersProtest",1,2,diamondhorse19,103,False,"Kaur11 Its beautiful LiarModi "
2021-03-27 09:05:11,"@bains_nikki @Dilbagsandhu1 Not at all
Although hv wasted it twice
Not anymore
#NoVoteTo_LiarModi 
#FarmersProtest",2,3,diamondhorse19,103,False,"nikki Not at allAlthough hv wasted it twiceNot anymore LiarModi "
2021-03-27 09:05:10,"I see humans but no humanity.
#FarmersProtest",2,22,SAHIB__KAUR,4082,False,"I see humans but no humanity "
2021-03-27 09:03:56,"Keep supporting Indian farmers
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/ATjmTQUlF4",1,1,amannahel,374,False,"Keep supporting Indian farmers LiarModi "
2021-03-27 09:02:18,"If BJP wins these assembly elections then rest assured that time has come to say goodbye to EVMs. 

#NoVoteTo_LiarModi
#FarmersProtest 
#BengalElections2021 
#AssamAssemblyPolls 
#LieLikeModi 
#KeralaForUDF",13,27,DJSingh85016049,1910,False,"If BJP wins these assembly elections then rest assured that time has come to say goodbye to EVMs  LiarModi    "
2021-03-27 09:02:18,"Under leadership of #SGPC president @BibiJagirKaur, in #FarmersProtest, organisation provided aid of about Rs 1.561 crore to families of #farmers passed away or injured in struggle as per EC Resolution No. 45 dated Dec 4, 2020. Two lists in below link.
https://t.co/NX1vDdsH1k",3,13,SGPCAmritsar,858,False,"Under leadership of president in organisation provided aid of about Rs 1 561 crore to families of passed away or injured in struggle as per EC Resolution No 45 dated Dec 4 2020 Two lists in below link "
2021-03-27 08:58:42,"No more Jumlebaazi, #NoVoteTo_LiarModi  #FarmersProtest https://t.co/QTOdLeRIp7",1,0,rohini_saini,28,False,No more Jumlebaazi LiarModi
2021-03-27 08:58:14,"Hitler Modi Against Farmers
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/m2c6n8EPp3",2,1,amannahel,374,False,"Hitler Modi Against Farmers LiarModi "
2021-03-27 08:56:45,"Australia Threatens World Trade Body Action As China Hikes Duty On Wine.

#Australia #China #Akpcocuklari #AbLeg #ad #AEWDynamite #AFLW #Airdrop #Apex募集 #APEX #AttackOnTitan #XRP #Xbox #Pushpa #electricity #JIMIN #INDvsENG  #COVID #TREASURE #FarmersProtest #coronavirus",4,1,FinancialCentr1,3,False,"Australia Threatens World Trade Body Action As China Hikes Duty On Wine "
2021-03-27 08:55:12,"We Support The Farmers
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/foFWSivEgZ",5,4,amannahel,374,False,"We Support The Farmers LiarModi "
2021-03-27 08:54:38,"@SinghSaabIND @RakeshTikaitBKU @GaonConnection @ravishndtv @OfficialBKU @abhisar_sharma @AHindinews @Kisanektamorcha And now add up 
#LieLikeModi 
#NoVoteTo_LiarModi 
#FarmersProtest
#300DeathsAtProtest
#ModiEgo_DestroyingIndia
#AssamAssemblyElections2021
#WestBengal",2,1,Thoughtful1ness,29,False,"sharma And now add up   LiarModi  DestroyingIndia"
2021-03-27 08:52:31,"Farm Supporters are raiding Voice in every possible :
1. Cycle Campaign
2. Signature Campaign 
3. Post Card Campaign 
4. Organising Rally in “Bengal”
AIM: #NoVoteTo_LiarModi #FarmersProtest 
#fekumodi
#Feku
Save India, Save Farmers, Save all Religions 🙏🏻 https://t.co/OzbBODnmJT",5,4,RAJAT_SINGLA_,123,False,"Farm Supporters are raiding Voice in every possible 1 Cycle Campaign2 Signature Campaign 3 Post Card Campaign 4 Organising Rally in BengalAIM LiarModi Save India Save Farmers Save all Religions"
2021-03-27 08:51:53,"Support The Farmers
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/UPnuwRxlDF",4,1,amannahel,374,False,"Support The Farmers LiarModi "
2021-03-27 08:51:29,"Modi's lie exposed! 😂@narendramodi
#NoVoteTo_LiarModi #LieLikeModi #FarmersProtest https://t.co/0JDFO6dkuJ",2,1,JatinderTweets,995,False,"Modis lie exposed  LiarModi"
2021-03-27 08:50:36,"This is not a shame for the chaddidhaaris. They are cherishing his words and feeling proud of the fakery he spin now and then. They all want to live in the illusionary history mahapurush creates.
#LieLikeModi 
#FarmersProtest https://t.co/A1tXeWHYBo",3,6,paramonkar,310,False,"This is not a shame for the chaddidhaaris They are cherishing his words and feeling proud of the fakery he spin now and then They all want to live in the illusionary history mahapurush creates  "
2021-03-27 08:48:59,"Mudi Ko Toh Moookiya Naal Kootega Ja

Rozgar growth = 0

Demonization benefits = 0

Agrarian growth = 0

15 Lakhs = 0

Black Money recovered = 0

Don't believe and vote for Jumlas.

#FarmersProtest 
#NoVoteTo_LiarModi https://t.co/cCIaLAQtyy",3,1,parneet345,29,False,"Mudi Ko Toh Moookiya Naal Kootega JaRozgar growth 0Demonization benefits 0Agrarian growth 015 Lakhs 0Black Money recovered 0Dont believe and vote for Jumlas   LiarModi"
2021-03-27 08:48:50,"In Tricity, Mohali, Zirakpur &amp; Chandigarh UNITED SIKHS marked its presence with the farmers for the #BharatBandh, by distributing lassi, milk &amp; tea Langar.
#FarmersProtest #FarmersProtest_BharatBandh

Visit us: https://t.co/lXithDJnnq https://t.co/DfjQu4u3iW",7,35,unitedsikhs,27786,False,"In Tricity Mohali Zirakpur &amp Chandigarh UNITED SIKHS marked its presence with the farmers for the by distributing lassi milk &amp tea Langar  BharatBandhVisit us"
2021-03-27 08:47:52,"Liars will always be liars 

#NoVoteTo_LiarModi
#FarmersProtest https://t.co/yr8jZOsRz9",1,0,NijjarKash,50,False,"Liars will always be liars  LiarModi"
2021-03-27 08:47:33,"Boycott BJP
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/nXIJUehRbc",2,1,amannahel,374,False,"Boycott BJP LiarModi "
2021-03-27 08:45:58,"Iran-China To Sign 25-Year Cooperation Pact: Tehran
#China #iran #BREAKING #BristolProtest #Bristol #BahrainGP #BBCAN9 #coronavirus #FarmersProtest #Hercai #INDvsENG #JIMIN #JusticeForJohnnyDepp #KırmızıOda #lockdown2021 #Pushpa #QatarGP #RamCharan #TREASURE #Webull #XRP #Xbox https://t.co/SzqassRHaF",4,0,FinancialCentr1,3,False,"Iran China To Sign 25 Year Cooperation Pact Tehran"
2021-03-27 08:42:43,"So sad to know about #ArnabGoswami ...
Impact of brain injury on @republic ...
Unsafe till bothspeaktruth..
Fasten seat belt..Use helmet while reading #FakeNews 

 #AssamAssemblyElections2021
#FarmersProtest..
#DrRakeshGarg_AIIMS 
#LieLikeModi
#WestBengalPolls https://t.co/3RAXQI4AJY",9,10,sarvmanglamcom,7072,False,"So sad to know about Impact of brain injury on Unsafe till bothspeaktruth Fasten seat belt Use helmet while reading    AIIMS "
2021-03-27 08:40:58,"I, Me and Myself! 

A tale of how one self-centred man and his thousand effortless lies reduced and effectively turned a democracy into an autocracy,a once free nation into partially free and a sad nation. 

#NoVoteTo_LiarModi #FarmersProtest",21,49,kamalpreetDhi14,430,False,"I Me and Myself A tale of how one self centred man and his thousand effortless lies reduced and effectively turned a democracy into an autocracy a once free nation into partially free and a sad nation  LiarModi"
2021-03-27 08:40:10,"We the people
Of this Nation
Of this world 
Refuse to be shut down anymore and standup for rights here and globally 
#endasianhate 
#freeKashmir
#FarmersProtest 
#Rohingyas 
#Uighurs 
#BangladeshHatesModi https://t.co/kj4LchxS4H",2,2,Stairwa78009667,475,False,"We the peopleOf this NationOf this world Refuse to be shut down anymore and standup for rights here and globally     "
2021-03-27 08:33:54,"Modi is virus itself...Riots and chaos go with him , where does he go..
#FarmersProtest 
#NoVoteTo_LiarModi https://t.co/mfh24J1bMJ",23,18,IamSanjeevThind,787,False,"Modi is virus itself Riots and chaos go with him where does he go   LiarModi"
2021-03-27 08:28:24,"PEOPLE OF #Assam #WestBengal #Tamilnadu #Kerala 

SAVE UR DAUGHTERS &amp; SISTERS FROM RAPIST.

#FarmersProtest #FarmLaws_DeathWarrant #FarmersProtest_BharatBandh #WestBengalPolls #AssamAssemblyElections2021 #tamilnaduassemblyelection2021 #KeralaElections2021 https://t.co/xElIVhtqFC https://t.co/XMfZyldgJG",4,0,Shriman18513481,694,False,"PEOPLE OF SAVE UR DAUGHTERS &amp SISTERS FROM RAPIST  DeathWarrant BharatBandh"
2021-03-27 08:26:08,"Next time please vote out this jumlajeevi!

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/puselJOExH",5,6,kaurgillv,2583,False,"Next time please vote out this jumlajeevi  LiarModi "
2021-03-27 08:26:01,"German farmers are protesting

French farmers are protesting. 

Guess who they were inspired by? 
The farmers protest in India. 

Sikhs start revolutions. 

#BhagatSingh #SikhCaucus #Humanity #BettermentOfAll #Sikh #IStandWithFarmers #FarmersProtest 
#ModiLies #InquilabZindabad",2,10,fistacuff789,105,False,"German farmers are protestingFrench farmers are protesting Guess who they were inspired by? The farmers protest in India Sikhs start revolutions  "
2021-03-27 08:25:03,"Very, very well said...must listen and please retweet! 

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/4TMsciPogK",1,3,kaurgillv,2583,False,"Very very well said must listen and please retweet  LiarModi "
2021-03-27 08:23:40,"@bains_nikki @Dilbagsandhu1 Cant we jst terminate frm immediate effects
#NoVoteTo_LiarModi
#FarmersProtest",1,2,diamondhorse19,103,False,"nikki Cant we jst terminate frm immediate effects LiarModi"
2021-03-27 08:22:00,"Depend upon how much Bengalis are aware about actual condition of country
But fact is BJP cannot win bengal elections without playing dirty political tricks, as we all know About EVM issue.
#FarmersProtest
#NoVoteTo_LiarModi https://t.co/9EulCbL43B",2,1,karanvirk77,333,False,"Depend upon how much Bengalis are aware about actual condition of countryBut fact is BJP cannot win bengal elections without playing dirty political tricks as we all know About EVM issue  LiarModi"
2021-03-27 08:19:52,"@kaurgillv Women power is definitely the backbone of the andolan
N SC asked why they hv 'kept' 
Huh
#NoVoteTo_LiarModi
#FarmersProtest",1,3,diamondhorse19,103,False,"Women power is definitely the backbone of the andolanN SC asked why they hv kept Huh LiarModi"
2021-03-27 08:18:22,"Absolutely...superwomen all around! 

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/YMoZc5tup0",6,12,kaurgillv,2583,False,"Absolutely superwomen all around  LiarModi "
2021-03-27 08:17:39,"As massive ship remains stuck in the Suez Canal, signs of global economic toll emerge.

#climatechange #Akpcocuklari #bidenpressconference #Bristol #BristolProtest #Bangladesh #bidenpressconference #BREAKING #BahrainGP #BBCAN9 #COVID19 #China #coronavirus #FarmersProtest #Holo https://t.co/XWu8Ui7FcQ",3,1,FinancialCentr1,3,False,"As massive ship remains stuck in the Suez Canal signs of global economic toll emerge "
2021-03-27 08:15:05,"NO FARMERS ..
NO COFFEE ..

#FarmersProtest 
#NoVoteTo_LiarModi https://t.co/bebCZ6Me2E",10,18,Singh22390Mani,279,False,"NO FARMERS NO COFFEE   LiarModi"
2021-03-27 08:02:10,"@kauraulakh0987 @Drkhinda2 A quote of John Adams best suited for this current scenario.

Choose “A government of laws, and not of men.”

#NoVoteTo_LiarModi 
#FarmersProtest",2,3,Harmind19776765,15,False,"A quote of John Adams best suited for this current scenario Choose A government of laws and not of men  LiarModi "
2021-03-27 08:01:52,"It is a bigger National Shame when a Prime Minister tells a lie and becomes the butt of the jokes THAN someone putting a flag on a empty pole in an old building.

#LieLikeModi 
#FarmersProtest https://t.co/6M3JliIvj5",57,135,HVSBanwait,1313,False,"It is a bigger National Shame when a Prime Minister tells a lie and becomes the butt of the jokes THAN someone putting a flag on a empty pole in an old building  "
2021-03-27 07:59:55,"I realized the #FarmersProtest have lost steam when I saw @ajitanjum has vacated the Singhu Border and shifted base to West Bengal.....

Just like there are #Andolanjeevi, there are #AndolanPatrakar too....",3,5,preadi,1768,False,"I realized the have lost steam when I saw has vacated the Singhu Border and shifted base to West Bengal Just like there are there are too"
2021-03-27 07:58:58,@kunalkamra88 To win votes from the people who he will declare illegal after victory #BengalElection2021 #bengalelections #KisanAndolan #FarmersProtest #ModiInBangladesh #ModiNotWelcome #ModiLies #FarmLaws_DeathWarrant #KisanEktaZindabad #NoVoteTo_LiarModi #ModiEgo_KillingFarmers,1,1,HackerHindu,1,False,To win votes from the people who he will declare illegal after victory DeathWarrant LiarModi KillingFarmers
2021-03-27 07:53:43,"farmers ✊🏼
#FarmersProtest
#NoVoteTo_LiarModi https://t.co/pXLNHOk1wE",3,0,karanvirk77,333,False,"farmers  LiarModi"
2021-03-27 07:53:21,"Modi and his promises cannot be trusted. 
#YourRightsYourVote
#NoVoteTo_LiarModi
#FarmersProtest
#Election https://t.co/6I1dmUF6CD",7,9,R4rehanreza,36,False,"Modi and his promises cannot be trusted  LiarModi"
2021-03-27 07:52:01,"Ache din will never come for the common man under this govt. 

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/GYM9DYhq8J",21,25,kaurgillv,2583,False,"Ache din will never come for the common man under this govt  LiarModi "
2021-03-27 07:51:44,No Vote to Bjp #NoVoteTo_LiarModi #FarmersProtest,1,0,devender7461,56,False,No Vote to Bjp LiarModi
2021-03-27 07:51:35,Brave Heroes! Real Sympathizers #FarmersProtest #NoVoteTo_LiarModi https://t.co/F4nUsBcKy7,1,1,DosanjhGreta,172,False,Brave Heroes Real Sympathizers LiarModi
2021-03-27 07:51:12,"Just wonderful...this man is going to destroy the country! 

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/kVasK4TD38",4,7,kaurgillv,2583,False,"Just wonderful this man is going to destroy the country  LiarModi "
2021-03-27 07:49:25,"Fake promises, lies on national media ! What more !!
#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/o08TvTJ7nz",2,2,farmoftruth,123,False,"Fake promises lies on national media What more  LiarModi "
2021-03-27 07:48:34,"15 lakh ,, #achedin,,,, #gst ,,, #notebandi,,  #farmersprotest ,,,, look at modiz #zumlaas #NoVoteTo_LiarModi",1,2,hardeep09296253,4,False,15 lakh look at modiz LiarModi
2021-03-27 07:48:29,"please help to her she is also our sister,please guys don't do like that #NoVoteTo_LiarModi #sidhumoosewala #FarmersProtest https://t.co/RuF7dhNm3w",10,12,Gurmeet44201461,47,False,please help to her she is also our sister please guys dont do like that LiarModi
2021-03-27 07:45:16,"𝘽𝙤𝙮𝙘𝙤𝙩𝙩 𝙁𝙖𝙠𝙚 𝙡𝙚𝙖𝙙𝙚𝙧𝙨.....

#FarmersProtest 
#NoVoteTo_LiarModi",2,3,iamgurpreetmaan,1189,False,LiarModi
2021-03-27 07:44:46,"@ndtv #NoVoteTo_LiarModi 🤥
Liberating?
You?
 Really?
Not possible! 
#FarmersProtest",2,1,ish_kayy,205,False,"LiarModi Liberating?You? Really?Not possible "
2021-03-27 07:43:40,"The new Nazis are the fascist BJP/RSS in India. The new Adolf Hitler is Narendra Modi.

#FarmersProtest #NoVoteTo_LiarModi #jumla_nahin_msp_do 

@UNHumanRights @UN_HRC @UN @amnestyusa @amnesty @hrw @BBCNews @guardian @thetimes @NBCNews @CNN @nytimes @washingtonpost @USATODAY https://t.co/Y270PhAGt0",2,1,TttDoctor,12,False,"The new Nazis are the fascist BJP/RSS in India The new Adolf Hitler is Narendra Modi  LiarModi nahin msp do  HRC"
2021-03-27 07:41:56,"Will West Bengal come to India’s rescue &amp; save India from a dictatorship? 

#NoVoteTo_LiarModi
#FarmersProtest 

https://t.co/a2VRDlv3wf https://t.co/Or197HOmMr",239,243,NavJammu,1636,False,"Will West Bengal come to Indias rescue &amp save India from a dictatorship?  LiarModi "
2021-03-27 07:35:09,"Isn't Hon. PM, making an absolute mockery of himself, the chair he's occupying&amp;becoming a laughing stock of the world too?
There's no one who can be blamed now. Who are his advisors?
Why is every1 saying #NoVoteTo_LiarModi?
Are u supporting-
#FarmersProtest
#RepealFarmLaws?",34,45,Aviator_hardeep,1356,False,"Isnt Hon PM making an absolute mockery of himself the chair hes occupying&amp becoming a laughing stock of the world too?Theres no one who can be blamed now Who are his advisors?Why is every1 saying LiarModi?Are u supporting ?"
2021-03-27 07:34:32,#france farmers are also doing protest #KisanAndolan #FarmersProtest https://t.co/MPNPZpm8Xd,16,26,Drvilasjagdale,1491,False,farmers are also doing protest
2021-03-27 07:33:14,"Farmer’s power!
Bharat Band observed successfully across India. #BharatBandh #FarmersProtest https://t.co/wwwFKJQFWC",1,2,dhilonkiran,120,False,"Farmers power Bharat Band observed successfully across India"
2021-03-27 07:32:00,Farmers Protest | Red Fort | PM Narendra Modi | BJP | Congress Watch full video: https://t.co/hmif3gXLjj #FarmersProtest  नरेंद्र मोदी #FarmersProtest_BharatBandh #FarmLaws_DeathWarrant #किसान_आंदोलन #Khalistanis #rakeshtikaitexposed https://t.co/z75SnQibvt,8,34,SabLokTantra,36893,False,Farmers Protest Red Fort PM Narendra Modi BJP Congress Watch full video BharatBandh DeathWarrant
2021-03-27 07:31:42,"#FarmersProtest
#VoteForModi 
#NoVoteTo_LiarModi
#VoteForTMC 
#AmarVoteBJPKe 

BJP VS TMC🔥🔥
Who are going to Win the West Bengal election?",4,0,Anil8900875,333,False,"LiarModi  BJP VS TMCWho are going to Win the West Bengal election?"
2021-03-27 07:30:00,"#NoVoteTo_LiarModi
#FarmersProtest
 BJP leaders have the highest number of criminal cases, so think twice. 

#NoVoteTo_LiarModi https://t.co/9h2hSebrr6",1,1,jorakhroud,331,False,"LiarModi BJP leaders have the highest number of criminal cases so think twice  LiarModi"
2021-03-27 07:27:27,"Breaking news -  PMO has found Modi's oxford degree in  ""Entire Political lies ""

#FarmersProtest 
#NoVoteTo_LiarModi 
#ModiLies",3,4,chasingsaraab,163,False,"Breaking news PMO has found Modis oxford degree in Entire Political lies   LiarModi "
2021-03-27 07:26:54,"@Naresh_Sangwan1 @VishalLochab6 Bengal, Assam, Kerala, Tamil Nadu and Pondicherry. Vote against BJP to save your rights and states. You must remember the pitiable condition of the people of India.

#NoVoteTo_LiarModi #FarmersProtest",1,3,ASlacktavist,57,False,"Sangwan1 Bengal Assam Kerala Tamil Nadu and Pondicherry Vote against BJP to save your rights and states You must remember the pitiable condition of the people of India  LiarModi"
2021-03-27 07:22:35,"#NoVoteTo_LiarModi May God give strength and will power to all the farmers who are protesting in India. 
Stay Strong, Stay United! Your strength is Modi’s weakness!

#FarmersProtest 
#NoVoteTo_LiarModi https://t.co/aV8GdGNrC6 https://t.co/QotgFdX0R0",1,0,sidhujot6,78,False,"LiarModi May God give strength and will power to all the farmers who are protesting in India Stay Strong Stay United Your strength is Modis weakness   LiarModi"
2021-03-27 07:22:20,"22 year old Narendra Modi raising voice for Bangladesh liberation is a Satyagrah.
22 year old Disha Ravi saying a word for #FarmersProtest is anti-national.

#LieLikeModi 
#SabYaadRakhaJayega",127,271,HVSBanwait,1313,False,"22 year old Narendra Modi raising voice for Bangladesh liberation is a Satyagrah 22 year old Disha Ravi saying a word for is anti national  "
2021-03-27 07:20:06,"Peaceful protest is our right.
#FarmersProtest",1,3,alamsandhu01,708,False,"Peaceful protest is our right "
2021-03-27 07:19:58,"#NoVoteTo_LiarModi
#FarmersProtest No farmer no food https://t.co/tzbPUzPDYN",1,0,jashan_latti,235,False,"LiarModi No farmer no food"
2021-03-27 07:18:09,"How many farmers love the Tractors &amp; Walk over the fields????

If like - retweet it.

#NoVoteTo_LiarModi #FarmersProtest 

I do - Do You???? https://t.co/Jy2MR5p9Sz https://t.co/ZUWmOpjhnq",18,15,ParNain9,178,False,"How many farmers love the Tractors &amp Walk over the fields????If like retweet it  LiarModi I do Do You????"
2021-03-27 07:16:54,"Bangladeshi people Protesting against indian feku pm.

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/AxwZalZTMA",1,1,AmrinderS_13,110,False,"Bangladeshi people Protesting against indian feku pm  LiarModi "
2021-03-27 07:13:34,"@veshalchhabra @jasdhaliwal349 This is my last reply ... Don't have much time to waste on Modi's blind devotees...
#NoVoteTo_LiarModi 
#FarmersProtest",3,0,IamSanjeevThind,787,False,"This is my last reply Dont have much time to waste on Modis blind devotees  LiarModi "
2021-03-27 07:13:09,"If the PM of a nation constantly lies then nation must be worried. 
This man will sink our nation. 
He needs some medical attention 

#NoVoteTo_LiarModi
#FarmersProtest https://t.co/BMMOrv34zC",8,2,chasingsaraab,163,False,"If the PM of a nation constantly lies then nation must be worried This man will sink our nation He needs some medical attention  LiarModi"
2021-03-27 07:12:11,"@veshalchhabra @jasdhaliwal349 Read the bills with issues explained and don't act like a foolish ...In the future ur job might be in danger if you don't stand with the truth...now you'll speak irrelevant things..Check your previous comment.. Nothing makes sense..
#FarmersProtest
#NoVoteTo_LiarModi https://t.co/GUtYLXXhdO",1,0,IamSanjeevThind,787,False,"Read the bills with issues explained and dont act like a foolish In the future ur job might be in danger if you dont stand with the truth now youll speak irrelevant things Check your previous comment Nothing makes sense  LiarModi"
2021-03-27 07:11:50,"No one is gona do this✌🏻 #NoVoteTo_LiarModi 
#FarmersProtest https://t.co/fomLBak0iM",2,1,ashhhvirk,45,False,"No one is gona do this LiarModi "
2021-03-27 07:11:25,"This man made our country feel shameful in the whole world #NoVoteTo_LiarModi #FarmersProtest #NoVoteTo_LiarModi
@HansrajMeena @_garrywalia @RakeshTikaitBKU https://t.co/BjSZtswFmH",1,1,Smiley54513208,115,False,"This man made our country feel shameful in the whole world LiarModi LiarModi garrywalia"
2021-03-27 07:10:17,"Why Trump didn't thank Modi for helping them in America's freedom struggle?
#LieLikeModi #NoVoteTo_LiarModi 
#FarmersProtest https://t.co/QqCxwMNgeV",1,1,VeerdavinderK,55,False,"Why Trump didnt thank Modi for helping them in Americas freedom struggle? LiarModi "
2021-03-27 07:09:53,"@Vocal_T2T @KissanZindabad Bengal, Assam, Kerala, Tamil Nadu and Pondicherry. Vote against BJP to save your rights and states. You must remember the pitiable condition of the people of India.

#NoVoteTo_LiarModi #FarmersProtest",4,1,ASlacktavist,57,False,"T2T Bengal Assam Kerala Tamil Nadu and Pondicherry Vote against BJP to save your rights and states You must remember the pitiable condition of the people of India  LiarModi"
2021-03-27 07:09:50,"Divider in chief 👏👏 great

#NoVoteTo_LiarModi 
#FarmersProtest 

@Tractor2twitr https://t.co/EdiwKeNlkn https://t.co/Y6Fg4g7oUw",4,2,m_e_t_e_o_r0001,231,False,"Divider in chief great LiarModi  "
2021-03-27 07:08:49,"@MalikAmod1 @Tractor2twitr Divider in chief 👏👏 great

#NoVoteTo_LiarModi 
#FarmersProtest https://t.co/aIC8y28G2y",2,2,m_e_t_e_o_r0001,231,False,"Divider in chief great LiarModi "
2021-03-27 07:08:23,"Completed 200 followers 😀😀
#NoVoteTo_LiarModi #FarmersProtest",1,0,PMdontCARES,205,False,"Completed 200 followers  LiarModi"
2021-03-27 07:08:08,"@z_khalique007 @Sachin88617922 Bengal, Assam, Kerala, Tamil Nadu and Pondicherry. Vote against BJP to save your rights and states. You must remember the pitiable condition of the people of India.

#NoVoteTo_LiarModi #FarmersProtest",2,0,ASlacktavist,57,False,"khalique007 Bengal Assam Kerala Tamil Nadu and Pondicherry Vote against BJP to save your rights and states You must remember the pitiable condition of the people of India  LiarModi"
2021-03-27 07:07:53,"The tallest liar in the world
How can we believe him

Save country don't vote BJP

#NoVoteTo_LiarModi
#FarmersProtest https://t.co/8ETH4je4jo",2,2,chasingsaraab,163,False,"The tallest liar in the worldHow can we believe himSave country dont vote BJP LiarModi"
2021-03-27 07:05:25,"We need fighters to win ...

#NoVoteTo_LiarModi #LieLikeModi #FarmersProtest #deepsidhu #istandwithdeepsidhu #lakhasidhana #punjab #hollamohalla #anandpursahib https://t.co/etB7ObUDxe",1,0,punjably,97,False,"We need fighters to win  LiarModi"
