related_id,id,created_at,text,retweet_count,favorite_count,user_screen_name,user_followers_count,user_verified,country
1357282507616645122,1357641905102725120,2021-02-05 10:47:08+00:00,"@GretaThunberg 💯♥️
#StandWithFarmers https://t.co/3rtZHK0ycC",0,1,Gurpree28911113,9,False,"Punjab, India"
1357282507616645122,1357638563127431168,2021-02-05 10:33:51+00:00,@GretaThunberg  thankw dear to stand with us https://t.co/ahOYxwSTfx,0,0,ManinderKaurMa4,1,False,"Punjab, India"
1357282507616645122,1357635532763787265,2021-02-05 10:21:49+00:00,"@GretaThunberg please tell me one thing. Are you also in support of stubble burning and ground water depletion by the so called farmers?! 🤔🤔
And it's so rich of you to slyly delete the controversial tweet and toolkit and calling out any opposition as ""threat"".
#ToolKitExposed https://t.co/t7G2MXJeNr",0,0,786Yashu,143,False,"Udaipur, India"
1357282507616645122,1357626363742621697,2021-02-05 09:45:23+00:00,@GretaThunberg 💙 #FarmersProtest #StandwithFarmersProtest https://t.co/Z8W4cVY7KH,0,0,divakaranarvind,16,False,"Kerala, India"
1357282507616645122,1357620984115679236,2021-02-05 09:24:00+00:00,"@GretaThunberg how much were you paid for this Dumb tweet. Please just stick to your environment thingy, don’t poke your nose into India. Indian know you are a dolt ! https://t.co/CKsVbpC1mI",4,19,sarahkalidasi,9755,False,EARTH
1357282507616645122,1357613157934596097,2021-02-05 08:52:54+00:00,"@GretaThunberg  No one in INDIA cares about you. Don't live in LA-LA land.  A Democratic govt. will run according to its mandate, not by your fake propaganda. 
Where were you when these farmers were doing stubble burning rampantly? Your Hypocrisy is known to everyone in India. https://t.co/x2Pc6CsCKq",0,0,debdutta92,40,False,INDIA
1357282507616645122,1357612767935561728,2021-02-05 08:51:21+00:00,@GretaThunberg https://t.co/3GApmY0vvg,0,1,LekharajBhawer,1265,False,India
1357282507616645122,1357610453141254144,2021-02-05 08:42:09+00:00,"@GretaThunberg , A Dumbass... https://t.co/LpApUBo6DV",0,0,Dr_HGandhi,2180,False,
1357282507616645122,1357604026737709056,2021-02-05 08:16:37+00:00,@GretaThunberg you are environment activist for your kind information you are supporting the farmers who are supporters of Stubble burning so think before you speak. @GretaThunberg #IndiaTogether #IndiaStandsTogether #india https://t.co/JjUoQm1KLm,0,0,drishtisuthar12,0,False,
1357282507616645122,1357603334530560000,2021-02-05 08:13:52+00:00,"@GretaThunberg Hey Greta thre is a beautiful saying in english u know  ""Always mind ur own business"" 👍 You need to srsly follow this. Stop poking ur nose in our internal issues. Atleast we don't need a outsider n a so called eco activist lik u to interfere in our intrnl mattrs. https://t.co/nXt8axClhW https://t.co/3iwxr7V4r7",1,1,rudransh_k9,26,False,Akhand Bharat
1357282507616645122,1357598039955808258,2021-02-05 07:52:50+00:00,"@GretaThunberg 
U have breached the very cause u stand for by supporting #FarmerProtest. U violate human rights in India by planning to wage a war against India. See ur #Toolkit.  

Farm Law is rather going to help farmers. Educate yourself. 
https://t.co/9rtDw7qQur

@JoeBiden https://t.co/wyeERL5lCL",0,0,sb37377553,25,False,
1357282507616645122,1357590323828908038,2021-02-05 07:22:10+00:00,@GretaThunberg Respect ❤️🙏 https://t.co/lCZga0wAZe,0,0,iamhemantshinde,129,False,"Mumbai, India"
1357282507616645122,1357586598943027201,2021-02-05 07:07:22+00:00,@GretaThunberg Do you know how much damage to the environment is caused by the burning of stubble by farmers in India?  Would not know because you are pretending to be an environmentalist. https://t.co/JQc3PKMDeJ,0,0,sushilpatrakar,2574,False,
1357282507616645122,1357584000504586241,2021-02-05 06:57:03+00:00,@GretaThunberg 🙏🙏 respect #StandWithFarmers #KisaanmazdoorEktaZindabaad https://t.co/4DA2bfGcxf,0,0,gagan32449709,5,False,Australia
1357282507616645122,1357581619456921600,2021-02-05 06:47:35+00:00,@GretaThunberg hatts off to you dear for standing with farmers. Respect from bottom of our hearts. https://t.co/wFkPSeX2pH,0,0,Harwind77166425,0,False,"British Columbia, Canada"
1357282507616645122,1357578448861028353,2021-02-05 06:34:59+00:00,"@GretaThunberg Salute to your courage and more power to you.♥️
#WeStandWithFarmersProtest https://t.co/pANbry5LtE",0,0,Arsh_AD_91,7,False,
1357282507616645122,1357569542487040000,2021-02-05 05:59:36+00:00,@GretaThunberg 🙏🏻 #FarmersProtest https://t.co/Mugaoo3WDu,0,0,Harpree93327703,2,False,
1357282507616645122,1357559546193924096,2021-02-05 05:19:52+00:00,@GretaThunberg Thank you for raising your voice✊ #supportfarmers https://t.co/6AKyXfo5al,0,0,Ginder_26,1,False,"Barcelona, España"
1357282507616645122,1357552502233657345,2021-02-05 04:51:53+00:00,@GretaThunberg please come to India and join farmers in their protest. Don’t support online. https://t.co/pxsxWS7oXa,0,0,panchalsulay,20,False,"Calgary, Alberta"
1357282507616645122,1357545177699606530,2021-02-05 04:22:46+00:00,"@GretaThunberg  so nice of you for supporting #Farmers , #FarmersProtest  🙏🙏 https://t.co/xyoTdj6jYv",0,1,AmrendraShivam,60,False,India Utter Pradesh
1357282507616645122,1357541868586688512,2021-02-05 04:09:38+00:00,"@GretaThunberg there was a time you where role model of all youngsters. But I am sorry to say that now role is to disturb the internal peace of a nation.
First read the bill for which u will not get any payment but of ur knowledge. But thank you for exposing the culprit. https://t.co/AdLlvKqyA6",0,0,SumitGuha621,79,False,India
1357282507616645122,1357541622532108289,2021-02-05 04:08:39+00:00,@GretaThunberg - Do you care for sustainable farming in India? Do you care for restoration of traditional practices that care for the soil? This won't happen under the current Indian Agricultural system. The only way is to unshackle and unleash innovation. Farmers will benefit. https://t.co/OFBbAEyQqy,0,0,paianup,131,False,Bangalore
1357282507616645122,1357530660064362496,2021-02-05 03:25:05+00:00,@GretaThunberg  that’s the song 🎧 u need to hear when u tried to create a Twitter storm against India and is dedicated to all Indians who said #IndiaAgainstPropoganda #IndiaStandsTogether https://t.co/jDgRzZYoLQ https://t.co/7ClH89DNOq,0,0,ashishbadshah,19649,False,Delhi
1357282507616645122,1357528470536941568,2021-02-05 03:16:23+00:00,@GretaThunberg ❤️ https://t.co/zwAjkRJwox,0,0,JagdeepLambaJd,34,False,"Haryana, India"
1357282507616645122,1357528342153617408,2021-02-05 03:15:53+00:00,@GretaThunberg का ये जवाब क्या उन पर लगे आरोपों से बचाएगा @CPDelhi https://t.co/okrs5vDQcX,0,0,DattRajeev,1870,False,India Gorakhpur
1357282507616645122,1357526811358420992,2021-02-05 03:09:48+00:00,@GretaThunberg Thank you for your tweet and support to protesting farmers.  The peaceful protest is the right of individuals under the constitution.  Charging people for supporting the farmers is not going to solve the issue Listen to your citizens and repeal the laws please. https://t.co/VzN551nxll,0,0,CouncillorRaj,638,False,Bradford West Gwillimbury
1357282507616645122,1357523423082123264,2021-02-05 02:56:20+00:00,@GretaThunberg Really respect the support you’re providing for farmers! #FarmersProtest #IStandWithFarmers #isupportfarmersprotest #BoycottBollywood https://t.co/T14pjqnCt4,0,0,jas47188109,3,False,"Calgary, Alberta"
1357282507616645122,1357508438771703810,2021-02-05 01:56:47+00:00,@GretaThunberg stop doing paid propoganda . U infact are inciting more hate and violence bt tweeting. Don't think a lot of others infact enjoy ur childhood days #IndiaAgaistPropoganda #propaganda #PaidActivist https://t.co/8us0YT5c6b,0,0,harshparkhani,156,False,
1357282507616645122,1357503441052917762,2021-02-05 01:36:56+00:00,"@GretaThunberg Takes great courage to speak truth to power, instead of parroting officially given lines. Much older celebrities especially have lot to learn from you.
Your global work has always inspired, so don’t let hate stop you from standing for human rights
#FarmersAreIndia https://t.co/KF0McFyHeR",0,0,rupindr79,509,False,Punjab
1357282507616645122,1357490432284872709,2021-02-05 00:45:14+00:00,"@GretaThunberg we all indians stand with your thoughts
#StandWithFarmers https://t.co/ltkf1RFpgQ",0,1,Jeetendra0085,2890,False,"Bharatpur, India"
1357282507616645122,1357480573003051009,2021-02-05 00:06:04+00:00,@GretaThunberg thank you for your support #FarmersProtest You have a voice and the courage! More strength to you.. https://t.co/Zx46WUIhvW,1,1,drgsbhinder,2,False,
1357282507616645122,1357479049296113664,2021-02-05 00:00:00+00:00,@GretaThunberg Thanks for raising this issue https://t.co/HYRJuLbOpV,0,0,plural_india,139,False,India
1357282507616645122,1357477818859352066,2021-02-04 23:55:07+00:00,"@GretaThunberg  from SWEDEN,
There is no MSP system in SWEDEN, contract farming is done on very large scale and agriculture is fully controlled by private companies , your farmers are rich.
Same rules adopted by Indian Govt but you have to oppose for PR. Sorry !#howdareyou👿 https://t.co/sBtrFqVaQH",0,1,yadav07gaurav,21,False,North Delhi
1357282507616645122,1357471628494426114,2021-02-04 23:30:31+00:00,@GretaThunberg you are great. #FarmersProstest https://t.co/rlDR6Y56Ts,0,0,Ambersariyia,23,False,"Melbourne, Victoria"
1357282507616645122,1357467187439566850,2021-02-04 23:12:52+00:00,"@GretaThunberg if you support the fake Farmers protest you need to answer.
Why are you supporting a protest that is based on Inequality and will suppress the poor?
You cannot hide show your true colours https://t.co/Zf8PPrffos",0,0,NaturaliDeep,7,False,
1357282507616645122,1357466338499809280,2021-02-04 23:09:30+00:00,"@GretaThunberg do you know the protest you are supporting is  the protest of the rich to suppress the poor?
@GretaThunberg Support’s Inequality https://t.co/Zf8PPrffos",0,0,NaturaliDeep,7,False,
1357282507616645122,1357464700817076225,2021-02-04 23:02:59+00:00,"@GretaThunberg got more spine than most of the Indians. Thank you for you support and hats off to your guts. Ignore the fools, they don’t deserve your attention. https://t.co/NB8F1DuXMX",0,0,brar_vp,10,False,
1357282507616645122,1357462275741786112,2021-02-04 22:53:21+00:00,"@GretaThunberg The current protest in India that you stand in solidarity with is Just going to widen the gap between rich farmers and the poor farmers. Governments Farm Bill is for all rich and the Poor, but the Rich do not want it.
So @GretaThunberg supports Inequality. Right https://t.co/Zf8PPrffos",0,0,NaturaliDeep,7,False,
1357282507616645122,1357461291833589762,2021-02-04 22:49:27+00:00,@GretaThunberg https://t.co/nfBYek3qOh,0,0,Palwind66022265,0,False,
1357282507616645122,1357455479019044866,2021-02-04 22:26:21+00:00,"@GretaThunberg Since you are commenting on human rights violations in India.

Would like to comment on human rights violations in North Korea...Please do so...

#ConspiracyAgainstIndia 
#exposegretathunberg https://t.co/fP6rO1iGVV",3,1,khomeshkamat,29,False,"Goa, India"
1357282507616645122,1357455395678130177,2021-02-04 22:26:01+00:00,@GretaThunberg Please listen. You have no experience of living in a 3rd world country or dealing with the limitations of their societies. Making speeches &amp; secret policies to undermine their govts is easy. Many of the microloans going to Africa &amp; Asia are given to cooperatives -&gt; https://t.co/V3InQJJy1J,0,2,MannockDavid,187,False,"Edmonton, Alberta"
1357282507616645122,1357454212561571843,2021-02-04 22:21:19+00:00,"@GretaThunberg Greta u are an inspiration &amp; I have so much love and respect for raising your voice and spreading awareness for the farmers facing police brutality #ModiPlanningFarmersGenocide #shameonbollywood
#FarmersProtest #WorldSupportsIndianFarmers #IndianFarmersHumanRights https://t.co/f3gKdzVKlb",2,2,Kiran__KK,112,False,
1357282507616645122,1357421566963773442,2021-02-04 20:11:35+00:00,"@GretaThunberg The importance of your support and using your voice, even in the face of hateful backlash, is not lost on any of us. You’ve given hope and strength to those of us watching this happen to our communities and people from afar. Thank you 🙏🏾 https://t.co/TU0573QYIh",0,0,thebonny_bard,11,False,
1357282507616645122,1357420377308229633,2021-02-04 20:06:52+00:00,@GretaThunberg is just 18 year old  and she has more spine than all the actors and cricketers in the India. https://t.co/2V6PA04rnD,0,1,prnswalia,1643,False,"Firozpur, India"
1357282507616645122,1357418620788166656,2021-02-04 19:59:53+00:00,"@GretaThunberg if you and your gang of #GeorgeSoros consider #RedFort Violence as peaceful, you are certified #hypocrite. 
Congratulations 
@MEAIndia @DrSJaishankar 
@ashish40411 @UnSubtleDesi 
@ARanganathan72 @sunandavashisht @vivekagnihotri 
@viveksinha28 @TimesNow 
@HMOIndia https://t.co/FWZEw8p1xN",0,0,Pradeep2j2,33,False,India
1357282507616645122,1357417332889456641,2021-02-04 19:54:46+00:00,"@GretaThunberg i worn to you Don't involve in my country issues .....Mind your on business..
Jai Hind https://t.co/ybRSgKTs03",0,1,KunalMa84567474,16,False,
1357282507616645122,1357415930330894336,2021-02-04 19:49:12+00:00,"@GretaThunberg  In Your Words! 
HOW DARE YOU! 
#ToolKitExposed https://t.co/v0Jn7jxV4z",0,0,HemanthBravo,232,False,"Chennai, India"
1357282507616645122,1357415916519247873,2021-02-04 19:49:08+00:00,"@GretaThunberg I always support your environmental activities and worried about our Earth. And we should treat Earth one since it is one all human race is one with their different beliefs. 
Its great to see your support for human rights for #FarmersProtests https://t.co/jEmH2b8VIl",0,0,deep_dsingh,26,False,"Birmingham, England"
1357282507616645122,1357414571322015746,2021-02-04 19:43:48+00:00,@GretaThunberg 👏🏼🙏🏼  All these trolls can do is spread hate! It is sad to see how they have divided the country but glad to see u haven’t given up. https://t.co/84wze0NicG,0,0,SimranKindra,214,False,
1357282507616645122,1357413456501121024,2021-02-04 19:39:22+00:00,@GretaThunberg all the power to you..Indian Celebs work for Govt and they cant even stand for themselves..🙏 thanks for being the voice of millions of farmers protesting for their livelihood..170 lives lost but no one utter a word #FarmersProtest https://t.co/D56LBbOZxJ,0,0,JagpalSAtwal,16,False,
1357282507616645122,1357413266272698369,2021-02-04 19:38:36+00:00,"@GretaThunberg You said ""How Dare You?"" and world's got afraid!!

You are EXPOSED since begining how FAKE non-sense people are promoting a dumb teenager to queue for Nobel prize. 

This is Joke of Nobel prize!!!

What peace Malala brought to the world?? 
FAKE bastards!!! https://t.co/LpApUBo6DV",0,0,Dr_HGandhi,2180,False,
1357282507616645122,1357407144564391941,2021-02-04 19:14:17+00:00,"@GretaThunberg So strong for someone who is only 18. Thank you

#FarmersProtest 
#IStandWithFarmers https://t.co/T4lFzDkgfY",0,1,kirancondon,0,False,
1357282507616645122,1357403817264836609,2021-02-04 19:01:04+00:00,"@GretaThunberg ने दोहराया कि वह भारत के #FarmersProtest पर अपने रुख पर कायम है और उनके साथ खड़ी है।

 अब दिल्ली पुलिस क्या करेगी?

#आरक्षण_बचाओ

 @thewirehindi https://t.co/83NvGKTywb",0,1,kuwar_sushil,256,False,"Maharashtra, India"
1357282507616645122,1357400256837738506,2021-02-04 18:46:55+00:00,@GretaThunberg ✌🏾✌🏾✌🏾 https://t.co/M1i119ZpZc,0,0,28_pinu,0,False,"Moga,Punjab,India."
1357282507616645122,1357398186713878528,2021-02-04 18:38:41+00:00,"@GretaThunberg you did good job by exposing @RahulGandhi @INCIndia #UrbanNaxals and their ecosystem to world
#GretaThunbergExposed #IndiaAgainstPropaganda #IndiaTogether #IndiaWithModiUnited #India https://t.co/OUwnxpipNB https://t.co/OF23TPe6f9",0,0,SK77872309,3509,False,India
1357282507616645122,1357397266609426432,2021-02-04 18:35:02+00:00,"@GretaThunberg what do you know about India and its leadership. Go to school and improve your GK first. You don’t deserve Noble nomination. #GretaGoToSchool 
#IndiaAgainstPropaganda 
#IndiaTogether https://t.co/Nfn0jt4CBB",0,0,jhabros,15,False,
1357282507616645122,1357396990103965696,2021-02-04 18:33:56+00:00,@GretaThunberg thanks alot you are on Right side.... #FarmersProtest #IndianFarmersHumanRights #ModiPlanningFarmersGenocide # https://t.co/OjDCDZCpd9,0,0,MeLacs2,9,False,"Punjab, India"
1357282507616645122,1357394551049121793,2021-02-04 18:24:14+00:00,"@GretaThunberg I Forgive you Kid, 
Ignorant in context. 
When Stubble Burns, 
Visions get Clouded. 

Peace..

Please also tweet in support of 500+ injured police personnel still in hospital.
Ultimately all are...... HUMANS. 

@CPDelhi

https://t.co/c8lAb3dVLk",0,0,PankajT04765688,1024,False,"Mumbai,  India"
1357282507616645122,1357388368007471105,2021-02-04 17:59:40+00:00,"@GretaThunberg Our farmers burn weed and waste straw n pollute a lot 
Many respiratory patients die
Farmers are agitating that they should not be prosecuted for spreading pollution
India's capital falls in the most polluted cities
Western countries oppose in wto on #MSP in india https://t.co/ypEJSvyojL",0,0,DeepakArya108,361,False, आर्याव्रत/भारतवर्ष
1357282507616645122,1357387930659004418,2021-02-04 17:57:56+00:00,"@GretaThunberg 2 rupees girl without brain.

https://t.co/xPf931AAHM",0,0,RaviVerma9371,111,False," gorakhpur, uttar-pradesh "
1357282507616645122,1357384886391250948,2021-02-04 17:45:50+00:00,@GretaThunberg I’m so proud of you! Don’t let the social media backlash disturb your peace...Stay strong #GretaThunberg #StandWithFarmers #IndianFarmersHumanRights #FarmersProstest https://t.co/eI6XuhtpDs,0,2,RainaNivedita,6,False,
1357282507616645122,1357380410062196746,2021-02-04 17:28:03+00:00,@GretaThunberg #GretaThunbergWithFarmers https://t.co/70m7HlzmVZ,0,0,TagalaRafi1,14,False,"Bengaluru, India"
1357282507616645122,1357379966820786176,2021-02-04 17:26:17+00:00,"@GretaThunberg 
#IndiaTogether  
#IndiaAgainstPropaganda
#AskIndiaWhy
#FarmersProtest
#DtandWithFarmers
#WorldIsWatching
@BPRDIndia
@IndianFarmers_
Really?  You are with terrorists who attacked the Red Fort equivalent to recent attacks on Capitol Hill. https://t.co/vMw0z0YWw3",0,0,RSAlgoTrade,12,False,"California, USA"
1357282507616645122,1357379183991742464,2021-02-04 17:23:11+00:00,@GretaThunberg ur words will never be forgotten by us farmers. Thank you dear for your support. https://t.co/edshn3QmEu,0,0,meaman90,23,False,Punjab
1357282507616645122,1357378193481637888,2021-02-04 17:19:14+00:00,"@GretaThunberg see if you r being used by politicians &amp; Khalishthani protester , I urge you to just raise the cause of farmer 🚜 &amp; not be puppet of this game. Farmer problem  is quite greater than current political game. We have no infrastructure  for uneducated &amp; #poorfarmer. https://t.co/kbmRvwfTMj",0,1,Sunilkrprasad,11,False,"NIT Campus Area, Raurkela-Panp"
1357282507616645122,1357376920963407874,2021-02-04 17:14:11+00:00,@GretaThunberg really great 👍👍 waheguru ji ang sang sahai rehn #FarmersProstest #Tractor2Twitter #supportfarmers #kisaan #KisanEktaMorcha #NoFarmersNoFood #FarmBills2020 #WorldSupportsIndianFarmers #FarmersProtest #kisanprotest #IndiaWithFarmers #kisanandolan #StandWithFarmers https://t.co/kJpItLMRRU,0,0,Dkwahla,17,False,"Punjab, India"
1357282507616645122,1357376222582296582,2021-02-04 17:11:24+00:00,@GretaThunberg you go to hell. Not worrying about your support. Who r u? Paid item. https://t.co/0XkM7H320b,0,0,ramakan50889231,37,False,"Mumbai, India"
1357282507616645122,1357375929417424901,2021-02-04 17:10:15+00:00,@GretaThunberg Today you stand with us we promise you we always stand for you our punjab will always with you #shameonbollywood #FarmersProstest #GretaThunberg https://t.co/jIEwk4r7kF,0,1,Boss_Grewal,18,False,
1357282507616645122,1357375506321084418,2021-02-04 17:08:34+00:00,"@GretaThunberg Sis, You are really strong. God Bless You. https://t.co/jplAvIxvCT",0,0,punagro,718,False,GLOBAL
1357282507616645122,1357374398295064576,2021-02-04 17:04:10+00:00,@GretaThunberg after Police case against her https://t.co/xcEgugrvrK,0,0,Gautambir,358,False,Punjab
1357282507616645122,1357373717353885696,2021-02-04 17:01:27+00:00,"@GretaThunberg By putting word ""Still"" you exposed yourself again...😂😂 #BetiBachaoBetiPadhao 

https://t.co/yA1KG6CZlc",0,0,Rajnish_Sood_,18741,False,"Ahmedabad, Bharat"
1357282507616645122,1357373526836006912,2021-02-04 17:00:42+00:00,@GretaThunberg has more spine than any cricketer or actor in this country https://t.co/mG2Ih7GiY1,0,0,shannoncoutinho,126,False,Mumbai
1357282507616645122,1357372916220915715,2021-02-04 16:58:16+00:00,"@GretaThunberg Takes great courage to speak truth to power, instead of parroting officially given lines.Much older celebrities especially have lot to learn from you.
stand for human rights #IndianFarmersHumanRights @akshaykumar @ajaydevgn @karanjohar @KanganaTeam
#FarmersProstest https://t.co/KLqHnr3G1F",0,0,germanbhangu07,36,False,amritsar punjab
1357282507616645122,1357372470265671680,2021-02-04 16:56:30+00:00,@GretaThunberg we seriously believe that u shud hv completed your education...after giving entire World toolkit to conspire against India's sovereignty...what else u wanna protest dumbo....grow up ... https://t.co/uB0YKfkkYZ,0,0,PandyaPramthesh,119,False,
1357282507616645122,1357372332550012933,2021-02-04 16:55:57+00:00,@GretaThunberg Thank you 🙏..you are a true leader https://t.co/UCMNswLzJe,0,0,IamAmritsingh87,8,False,
1357282507616645122,1357371115073658880,2021-02-04 16:51:07+00:00,@GretaThunberg I admire you for the courage in continuing to speak the truth about the #FarmersProtest A true role model for society now and for future generations to come. Truth and humanity will prevail. https://t.co/aX78G0QJXE,0,1,SunnySinghHeer1,20,False,"West Midlands, England"
1357282507616645122,1357368239651627013,2021-02-04 16:39:41+00:00,@GretaThunberg  #WorldStandWithFarmers #FarmersProstest https://t.co/Fq7p9psdjl,0,0,Sandeep9Bhullar,33,False,"Chandigarh, India"
1357282507616645122,1357367235409567744,2021-02-04 16:35:42+00:00,@GretaThunberg  salute u .. #saluteGreta #FarmersProstest https://t.co/RtQFwG6Hbu,0,0,AtinderSidhu11,1,False,
1357282507616645122,1357367043511713792,2021-02-04 16:34:56+00:00,"@GretaThunberg 
You r the conspirator, You hv been exposed urself by share a toolkit yesterday in ur tweet(Now u hv deleted), Ur whole conspiracy and propaganda hv now busted.
Everything was preplanned, even the violation taken place on 26th jan was preplanned by #Khalistani https://t.co/ZjIpwtroRw",0,0,amione28,669,False,Bangalore
1357282507616645122,1357366726120280064,2021-02-04 16:33:40+00:00,@GretaThunberg thanks for your support https://t.co/7DMRfDVSOC,0,0,singh_tamanjot,3,False,
1357282507616645122,1357366204277530625,2021-02-04 16:31:36+00:00,@GretaThunberg @RanaAyyub @RubikaLiyaquat @sagarikaghose @rahulkanwal @sambitswaraj @M_Lekhi @navikakumar @smritiirani @gauravbh @nstomar @ravishndtv  @rsprasad @RahulGandhi  A child’s play https://t.co/E21pC9N0MH https://t.co/lQz6KroNOt,0,0,Indiarising62,11,False,"Pune, India"
1357282507616645122,1357365989306867712,2021-02-04 16:30:45+00:00,"@GretaThunberg All your utterances are just planned ones. You are just an actress directed by a dangerous caucus. India can't be broken by people like you. 
https://t.co/9Gce8iB0oa",0,0,Garuda_77,492,False,India
1357282507616645122,1357365063275843584,2021-02-04 16:27:04+00:00,@GretaThunberg https://t.co/dzOdg9ezI5,0,0,sindhi_ji,11,False,"Ramdass, Amritsar, Punjab"
1357282507616645122,1357364084908322818,2021-02-04 16:23:11+00:00,"@GretaThunberg Thanks for supporting farmers. 

#WorldSupportsIndianFarmers
#IndianFarmersHumanRights
#shameonbollywood
#AntiNationalBollywood
#Farmers_Lives_Matter
#FarmersProstest
#ModiGlobalDisaster https://t.co/4YP7rXMIUu",0,3,Jatinde86831451,23,False,Punjab
1357282507616645122,1357362571033083906,2021-02-04 16:17:10+00:00,"@GretaThunberg GOI is intellectually challenged right now !Their court recently ruled that groping without removing clothes is not sexual assault, you can imagine what shitshow is going there. Let’s stand with suffering public &amp; call out human rights violations #IStandWithFarmers https://t.co/XuuTIBLtfb",0,1,ShipraPabla,47,False,"Toronto,on"
1357282507616645122,1357361370392522754,2021-02-04 16:12:23+00:00,"@GretaThunberg Hey if I try to come into your bet room, Will it be fair for you. So be away from our country issues. We have sufficient family members 1.3 billion in India 🇮🇳. We know how to handle these issues. #ForiegnAgent #Brokers #IndiaAgainstPropaganda #IndiaTogether https://t.co/M4IyUN60gq",0,0,JamsCivilian,52,False,Kavarappattu
1357282507616645122,1357360328871272449,2021-02-04 16:08:15+00:00,@GretaThunberg  spine work for Bollywood and cricketer https://t.co/SWc4QpmXX3,0,0,anees2003akhter,242,False,Delhi
1357282507616645122,1357360228065452033,2021-02-04 16:07:51+00:00,@GretaThunberg appears to be a tool of  conspiracy against India by anti-national &amp; anti-social elements. You can even sit with them; but shameful that you have fallen prey to conspiracy.... https://t.co/HCh0zjUmAb,1,1,drmurukadas,538,False,"Chennai, India"
1357282507616645122,1357358664110116864,2021-02-04 16:01:38+00:00,"@GretaThunberg is Kh@listani Supporter who's being paid for tweeting

On the pretext of supporting farmer, she's working as a Kh@listan Agent 

I believe, that she will make her own country Kh@listan if she keeps favoring them like this 😂😂😂 

#ConspiracyAgainstIndia https://t.co/QXXqx3PHCp",0,1,Shaun_Rulex,2212,False, 🌎 
1357282507616645122,1357357854240378880,2021-02-04 15:58:25+00:00,"@GretaThunberg thanks for your attention about #FarmersProtests
And congratulations, now you became the worthless person of the world for our #GodiMedia, #centralgovt &amp; his supporters.

#FarmersProtests
#StandWithFarmers https://t.co/QqvcXf7XgQ",0,0,mithuswarnkarr,1,False,
1357282507616645122,1357357433786564608,2021-02-04 15:56:45+00:00,"@GretaThunberg 
Hey Kid Go to school you are uneducated,you don't need to interfare in India internal matter dont talk blindly what do you understand abt Farm Law,better you talk abt climate change. You are suportng Indian Terrorist Khalistani not Farmer 
#ConspiracyAgainstIndia https://t.co/i4T6f32XPt",0,0,therealvkkr,7,False,"Mumbai,India"
1357282507616645122,1357355667464495104,2021-02-04 15:49:44+00:00,"@GretaThunberg I am from tamilnadu thanks for your support for farmers protest ,my union celebratis are act like voice and face of fascist government of Indian union . https://t.co/PcJXtMPibZ",0,0,Muthuk_,202,False,Madurai
1357282507616645122,1357353961871736835,2021-02-04 15:42:57+00:00,"@GretaThunberg , you are amazing!! Love love love ❤️ 
#FarmersProstest https://t.co/K1fUnn4izv",0,1,Rhythm_ia,33,False,
1357282507616645122,1357352329142390785,2021-02-04 15:36:28+00:00,@GretaThunberg  true.#FarmersProstest #IStandWithFarmers https://t.co/zMXCnRgcco,0,0,anaspatel71,8,False,"Indore, India"
1357282507616645122,1357351953320214532,2021-02-04 15:34:58+00:00,@GretaThunberg can you ease come to India and stay for one month then only you will know the reality. Its not a peaceful protest. Real farmers are busy in farming but goons of opposition party doing protest and hitting Indian police and innocent people. Shame on you https://t.co/kZYmDtcBWb,0,0,Shakti54793921,4,False,
1357282507616645122,1357351575124119552,2021-02-04 15:33:28+00:00,@GretaThunberg @katyperry @rihanna @ladygaga  I am so proud of you thnku so much https://t.co/KaUIKBz3o9,0,0,kumar_anit,35,False,"Roorkee, India"
1357282507616645122,1357351556471943171,2021-02-04 15:33:24+00:00,"@GretaThunberg 
Expected Stubborn response by a
 "" juvenile "" ! 
But your shrewdly  placed ""face mask"" 
of a genuinely concerned 
"" Environmentalist "" 
is completely EXPOSED
@BJP4India https://t.co/av06tvNQXp",0,0,dkv1949,128,False,MUZAFFAR NAGAR (U.P.)
1357282507616645122,1357351340016500736,2021-02-04 15:32:32+00:00,@GretaThunberg Hume lga humare pass hi pappu hai hame kya pta tha all world mai uske riste daar hai 😂😂😂😂😂 @KapilMishra_IND @TajinderBagga @druditatyagi @shalabhmani @TheDeepak2020In @DChaurasia2312 https://t.co/EczzTSLSDR,0,1,Gillsahab13386,114,False,
1357282507616645122,1357350955835002880,2021-02-04 15:31:00+00:00,"@GretaThunberg is a great.
#worldsupportsFarmersProtest 
#StandWithFarmers 
#FarmersProstest 
#HumanRights https://t.co/ZqNfh7Jxnd",0,0,happy_takhar,5,False,
1357282507616645122,1357350420046258176,2021-02-04 15:28:53+00:00,"@GretaThunberg Way to Go Girl!! You are more patriotic towards India &amp; its people than some of our own spineless celebs. 🙏👏

#FarmersProtest 
#IndianFarmersHumanRights https://t.co/JEbBIEaBJq",0,0,_MohitGahlot_,36,False,"Florida, USA"
1357282507616645122,1357349140284329992,2021-02-04 15:23:48+00:00,"@GretaThunberg What about human rights of the police personnel, Who were Injured and beaten just for performing their duties to maintain law and order, in so called peaceful protest. Don't you support them?
#FarmerProtests #FarmLaws #IndiaAgainstPropaganda #HumanRightsViolations https://t.co/8bJhzmT5fk",0,1,rishabhpatil_99,29,False,"Vadodara, Gujarat, INDIA"
1357282507616645122,1357348055868051458,2021-02-04 15:19:29+00:00,@GretaThunberg  Thank you for always standing with truth. You are true angel #FarmersProstest https://t.co/dIN8CGcHTP,0,0,Balram13131,2,False,
